16705065|0|0|0|70|183|2013-10-28 12:27:29|2013-10-28 18:27:29|2013-10-28 12:30:32|2013-10-28 18:30:32|113|0|0|70|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143601382984849|40020|001D05014|40020||50305||40020|001D05014||||||||||||||||||0|1|2|0|0|0|
16705066|0|0|0|300|300|2013-10-28 12:25:32|2013-10-28 18:25:32|2013-10-28 12:30:32|2013-10-28 18:30:32|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143071382984732|40050|001D07020|40050||||40050|001D07020||||||||||||||||||0|0|0|0|0|0|
16705067|0|0|0|300|300|2013-10-28 12:25:34|2013-10-28 18:25:34|2013-10-28 12:30:34|2013-10-28 18:30:34|0|0|0|300|0|8|8|8|8|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143081382984734|40080|001D09008|40080||||40080|001D09008||||||||||||||||||0|0|0|0|0|0|
16705068|0|0|0|300|300|2013-10-28 12:25:37|2013-10-28 18:25:37|2013-10-28 12:30:37|2013-10-28 18:30:37|0|0|0|300|0|4|4|4|4|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143091382984737|40040|001D06023|40040||||40040|001D06023||||||||||||||||||0|0|0|0|0|0|
16705069|0|0|0|300|300|2013-10-28 12:25:45|2013-10-28 18:25:45|2013-10-28 12:30:45|2013-10-28 18:30:45|0|0|0|300|0|7|7|7|7|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143111382984745|40070|001D08021|40070||||40070|001D08021||||||||||||||||||0|0|0|0|0|0|
16705070|0|0|0|300|300|2013-10-28 12:25:47|2013-10-28 18:25:47|2013-10-28 12:30:47|2013-10-28 18:30:47|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143121382984747|40050|001D07021|40050||||40050|001D07021||||||||||||||||||0|0|0|0|0|0|
16705071|0|0|0|60|184|2013-10-28 12:27:46|2013-10-28 18:27:46|2013-10-28 12:30:50|2013-10-28 18:30:50|124|0|0|60|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143701382984866|40020|001D05018|40020||50146||40020|001D05018||||||||||||||||||0|1|2|0|0|0|
16705072|0|0|0|300|300|2013-10-28 12:25:53|2013-10-28 18:25:53|2013-10-28 12:30:53|2013-10-28 18:30:53|0|0|0|300|0|10|10|10|10|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143141382984753|40110|001D10006|40110||||40110|001D10006||||||||||||||||||0|0|0|0|0|0|
16705073|0|0|0|1|238|2013-10-28 12:26:58|2013-10-28 18:26:58|2013-10-28 12:30:56|2013-10-28 18:30:56|237|0|0|1|0|1|1|1|1|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|08100143421382984818|40010|001D10010|40010||50129||40010|001D10010||||||||||||||||||0|1|1|0|0|0|
16705074|0|0|0|2|235|2013-10-28 12:27:02|2013-10-28 18:27:02|2013-10-28 12:30:57|2013-10-28 18:30:57|233|0|0|2|0|1|1|1|1|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|08100143451382984822|40010|001D10012|40010||50025||40010|001D10012||||||||||||||||||0|1|1|0|0|0|
16705075|0|0|0|300|300|2013-10-28 12:25:57|2013-10-28 18:25:57|2013-10-28 12:30:57|2013-10-28 18:30:57|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143151382984757|40050|001D07022|40050||||40050|001D07022||||||||||||||||||0|0|0|0|0|0|
16705076|0|0|0|300|300|2013-10-28 12:25:58|2013-10-28 18:25:58|2013-10-28 12:30:58|2013-10-28 18:30:58|0|0|0|300|0|3|3|3|3|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143161382984758|40030|001D06012|40030||||40030|001D06012||||||||||||||||||0|0|0|0|0|0|
16705077|0|0|0|81|227|2013-10-28 12:27:13|2013-10-28 18:27:13|2013-10-28 12:31:00|2013-10-28 18:31:00|146|0|0|80|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143501382984833|40020|001D06006|40020||50130||40020|001D06006||||||||||||||||||0|1|2|0|0|0|
16705078|0|0|0|300|300|2013-10-28 12:26:00|2013-10-28 18:26:00|2013-10-28 12:31:00|2013-10-28 18:31:00|0|0|0|300|0|6|6|6|6|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143171382984760|40060|001D08003|40060||||40060|001D08003||||||||||||||||||0|0|0|0|0|0|
16705079|0|0|0|109|300|2013-10-28 12:26:00|2013-10-28 18:26:00|2013-10-28 12:31:00|2013-10-28 18:31:00|191|0|0|12|2|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143181382984760|40020|001D05023|40020||50306||40020|001D05023||||||||||||||||||0|1|2|0|0|0|
16705080|0|0|0|300|300|2013-10-28 12:26:02|2013-10-28 18:26:02|2013-10-28 12:31:02|2013-10-28 18:31:02|0|0|0|300|0|8|8|8|8|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143191382984762|40080|001D09009|40080||||40080|001D09009||||||||||||||||||0|0|0|0|0|0|
16705081|0|0|0|300|300|2013-10-28 12:26:11|2013-10-28 18:26:11|2013-10-28 12:31:11|2013-10-28 18:31:11|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143211382984771|40050|001D07023|40050||||40050|001D07023||||||||||||||||||0|0|0|0|0|0|
16705082|0|0|0|134|300|2013-10-28 12:26:12|2013-10-28 18:26:12|2013-10-28 12:31:12|2013-10-28 18:31:12|166|0|0|2|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143231382984772|40020|001D05004|40020||50132||40020|001D05004||||||||||||||||||0|1|2|0|0|0|
16705083|0|0|0|149|255|2013-10-28 12:26:59|2013-10-28 18:26:59|2013-10-28 12:31:14|2013-10-28 18:31:14|106|0|0|1|2|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143431382984819|40020|001D05009|40020||50020||40020|001D05009||||||||||||||||||0|1|2|0|0|0|
16705084|0|0|0|300|300|2013-10-28 12:26:15|2013-10-28 18:26:15|2013-10-28 12:31:15|2013-10-28 18:31:15|0|0|0|300|0|4|4|4|4|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143241382984775|40040|001D06024|40040||||40040|001D06024||||||||||||||||||0|0|0|0|0|0|
16705085|0|0|0|80|198|2013-10-28 12:27:58|2013-10-28 18:27:58|2013-10-28 12:31:16|2013-10-28 18:31:16|118|0|0|3|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143751382984878|40020|001D05002|40020||50124||40020|001D05002||||||||||||||||||0|1|2|0|0|0|
16705086|0|205|0|58|300|2013-10-28 12:26:21|2013-10-28 18:26:21|2013-10-28 12:31:21|2013-10-28 18:31:21|37|0|0|1|1|1|1|1|1|-1|-1|4|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|08100143251382984781|40010|001D10017|40010||50023||40010|001D10017||||||||||||||||||0|1|1|0|0|0|
16705087|0|0|0|300|300|2013-10-28 12:26:23|2013-10-28 18:26:23|2013-10-28 12:31:23|2013-10-28 18:31:23|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143261382984783|40050|001D07024|40050||||40050|001D07024||||||||||||||||||0|0|0|0|0|0|
16705088|0|0|0|300|300|2013-10-28 12:26:24|2013-10-28 18:26:24|2013-10-28 12:31:24|2013-10-28 18:31:24|0|0|0|300|0|10|10|10|10|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143271382984784|40110|001D10007|40110||||40110|001D10007||||||||||||||||||0|0|0|0|0|0|
16705089|0|0|0|300|300|2013-10-28 12:26:28|2013-10-28 18:26:28|2013-10-28 12:31:28|2013-10-28 18:31:28|0|0|0|300|0|3|3|3|3|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143281382984788|40030|001D06015|40030||||40030|001D06015||||||||||||||||||0|0|0|0|0|0|
16705090|0|0|0|300|300|2013-10-28 12:26:35|2013-10-28 18:26:35|2013-10-28 12:31:35|2013-10-28 18:31:35|0|0|0|300|0|8|8|8|8|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143291382984795|40080|001D09010|40080||||40080|001D09010||||||||||||||||||0|0|0|0|0|0|
16705091|0|0|0|300|300|2013-10-28 12:26:35|2013-10-28 18:26:35|2013-10-28 12:31:35|2013-10-28 18:31:35|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143311382984795|40050|001D07001|40050||||40050|001D07001||||||||||||||||||0|0|0|0|0|0|
16705092|0|0|0|70|146|2013-10-28 12:29:10|2013-10-28 18:29:10|2013-10-28 12:31:36|2013-10-28 18:31:36|76|0|0|70|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100144041382984950|40020|001D05017|40020||50310||40020|001D05017||||||||||||||||||0|1|2|0|0|0|
16705093|0|0|0|72|171|2013-10-28 12:28:46|2013-10-28 18:28:46|2013-10-28 12:31:37|2013-10-28 18:31:37|99|0|0|71|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143971382984926|40020|001D05003|40020||50309||40020|001D05003||||||||||||||||||0|1|2|0|0|0|
16705094|0|0|0|300|300|2013-10-28 12:26:37|2013-10-28 18:26:37|2013-10-28 12:31:37|2013-10-28 18:31:37|0|0|0|300|0|7|7|7|7|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143331382984797|40070|001D08022|40070||||40070|001D08022||||||||||||||||||0|0|0|0|0|0|
16705095|0|0|0|300|300|2013-10-28 12:26:37|2013-10-28 18:26:37|2013-10-28 12:31:37|2013-10-28 18:31:37|0|0|0|300|0|6|6|6|6|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143341382984797|40060|001D08004|40060||||40060|001D08004||||||||||||||||||0|0|0|0|0|0|
16705096|0|0|0|300|300|2013-10-28 12:26:38|2013-10-28 18:26:38|2013-10-28 12:31:38|2013-10-28 18:31:38|0|0|0|300|0|9|9|9|9|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143351382984798|40090|001D09018|40090||||40090|001D09018||||||||||||||||||0|0|0|0|0|0|
16705097|0|0|0|45|300|2013-10-28 12:26:43|2013-10-28 18:26:43|2013-10-28 12:31:43|2013-10-28 18:31:43|10|0|0|44|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|2|5|1|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143371382984803|40020|001D06002|40020||50305||40020|001D06002||||||||||||||||||0|1|2|0|0|0|
16705097|0|210|0|1|245|2013-10-28 12:27:38|2013-10-28 18:27:38|2013-10-28 12:31:43|2013-10-28 18:31:43|34|0|0|0|1|1|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|2|0|0|1|0|0|0|0|0|0|0|0|0|08100143651382984858|40010||40010|50305|50148||40010|50305||||||||||||||||||0|2|1|0|0|0|
16705098|0|0|0|2|247|2013-10-28 12:27:37|2013-10-28 18:27:37|2013-10-28 12:31:44|2013-10-28 18:31:44|245|0|0|0|2|1|1|1|1|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|08100143641382984857|40010|001D10014|40010||50128||40010|001D10014||||||||||||||||||0|2|1|0|0|0|
16705099|0|0|0|300|300|2013-10-28 12:26:46|2013-10-28 18:26:46|2013-10-28 12:31:46|2013-10-28 18:31:46|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143381382984806|40050|001D08001|40050||||40050|001D08001||||||||||||||||||0|0|0|0|0|0|
16705100|0|0|0|300|300|2013-10-28 12:26:51|2013-10-28 18:26:51|2013-10-28 12:31:51|2013-10-28 18:31:51|0|0|0|300|0|10|10|10|10|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143391382984811|40110|001D09022|40110||||40110|001D09022||||||||||||||||||0|0|0|0|0|0|
16705101|0|0|0|300|300|2013-10-28 12:26:57|2013-10-28 18:26:57|2013-10-28 12:31:57|2013-10-28 18:31:57|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143411382984817|40050|001D07002|40050||||40050|001D07002||||||||||||||||||0|0|0|0|0|0|
16705102|0|0|0|300|300|2013-10-28 12:27:01|2013-10-28 18:27:01|2013-10-28 12:32:01|2013-10-28 18:32:01|0|0|0|300|0|3|3|3|3|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143441382984821|40030|001D06017|40030||||40030|001D06017||||||||||||||||||0|0|0|0|0|0|
16705103|0|0|0|300|300|2013-10-28 12:27:04|2013-10-28 18:27:04|2013-10-28 12:32:04|2013-10-28 18:32:04|0|0|0|300|0|8|8|8|8|-1|-1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143461382984824|40080|001D09011|40080||||40080|001D09011||||||||||||||||||0|0|0|0|0|0|
16705104|0|0|0|188|300|2013-10-28 12:27:04|2013-10-28 18:27:04|2013-10-28 12:32:04|2013-10-28 18:32:04|112|0|0|1|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143471382984824|40020|001D06007|40020||50145||40020|001D06007||||||||||||||||||0|1|2|0|0|0|
16705105|0|0|0|300|300|2013-10-28 12:27:08|2013-10-28 18:27:08|2013-10-28 12:32:08|2013-10-28 18:32:08|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143481382984828|40050|001D07003|40050||||40050|001D07003||||||||||||||||||0|0|0|0|0|0|
16705106|0|0|0|300|300|2013-10-28 12:27:09|2013-10-28 18:27:09|2013-10-28 12:32:09|2013-10-28 18:32:09|0|0|0|300|0|4|4|4|4|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143491382984829|40040|001D06020|40040||||40040|001D06020||||||||||||||||||0|0|0|0|0|0|
16705107|0|0|0|300|300|2013-10-28 12:27:16|2013-10-28 18:27:16|2013-10-28 12:32:16|2013-10-28 18:32:16|0|0|0|300|0|6|6|6|6|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143511382984836|40060|001D08005|40060||||40060|001D08005||||||||||||||||||0|0|0|0|0|0|
16705108|0|0|0|56|232|2013-10-28 12:28:26|2013-10-28 18:28:26|2013-10-28 12:32:18|2013-10-28 18:32:18|176|0|0|55|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143851382984906|40020|001D05020|40020||50147||40020|001D05020||||||||||||||||||0|1|2|0|0|0|
16705109|0|0|0|77|300|2013-10-28 12:27:18|2013-10-28 18:27:18|2013-10-28 12:32:18|2013-10-28 18:32:18|223|0|0|76|1|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143531382984838|40020|001D05022|40020||50308||40020|001D05022||||||||||||||||||0|1|2|0|0|0|
16705110|0|0|0|300|300|2013-10-28 12:27:20|2013-10-28 18:27:20|2013-10-28 12:32:20|2013-10-28 18:32:20|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143551382984840|40050|001D07004|40050||||40050|001D07004||||||||||||||||||0|0|0|0|0|0|
16705111|0|0|0|300|300|2013-10-28 12:27:21|2013-10-28 18:27:21|2013-10-28 12:32:21|2013-10-28 18:32:21|0|0|0|300|0|10|10|10|10|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143561382984841|40110|001D10001|40110||||40110|001D10001||||||||||||||||||0|0|0|0|0|0|
16705112|0|0|0|2|88|2013-10-28 12:30:57|2013-10-28 18:30:57|2013-10-28 12:32:25|2013-10-28 18:32:25|86|0|0|0|2|1|1|1|1|-1|-1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|08100144541382985057|40010|001D10012|40010||50129||40010|001D10012||||||||||||||||||0|2|1|0|0|0|
16705113|0|0|0|300|300|2013-10-28 12:27:27|2013-10-28 18:27:27|2013-10-28 12:32:27|2013-10-28 18:32:27|0|0|0|300|0|7|7|7|7|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143581382984847|40070|001D08023|40070||||40070|001D08023||||||||||||||||||0|0|0|0|0|0|
16705114|0|138|0|141|300|2013-10-28 12:27:27|2013-10-28 18:27:27|2013-10-28 12:32:27|2013-10-28 18:32:27|21|0|0|12|2|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143591382984847|40020|001D05008|40020||50021||40020|001D05008||||||||||||||||||0|1|2|0|0|0|
16705115|0|0|0|300|300|2013-10-28 12:27:32|2013-10-28 18:27:32|2013-10-28 12:32:32|2013-10-28 18:32:32|0|0|0|300|0|5|5|5|5|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143611382984852|40050|001D07005|40050||||40050|001D07005||||||||||||||||||0|0|0|0|0|0|
16705116|0|0|0|300|300|2013-10-28 12:27:33|2013-10-28 18:27:33|2013-10-28 12:32:33|2013-10-28 18:32:33|0|0|0|300|0|3|3|3|3|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|08100143621382984853|40030|001D06013|40030||||40030|001D06013||||||||||||||||||0|0|0|0|0|0|
16705117|0|0|0|96|300|2013-10-28 12:27:34|2013-10-28 18:27:34|2013-10-28 12:32:34|2013-10-28 18:32:34|204|0|0|2|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143631382984854|40020|001D05011|40020||50126||40020|001D05011||||||||||||||||||0|1|2|0|0|0|
16705118|0|0|0|52|243|2013-10-28 12:28:34|2013-10-28 18:28:34|2013-10-28 12:32:37|2013-10-28 18:32:37|191|0|0|52|0|2|2|2|2|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|08100143911382984914|40020|001D05005|40020||50120||40020|001D05005||||||||||||||||||0|1|2|0|0|0|
