37697|114|0|0|3|138|2009-09-03 09:56:05|2009-09-03 15:56:05|2009-09-03 10:00:17|2009-09-03 16:00:17|135|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999020891251993365|40020|001D06005|40020||50161||40020|001D06005||||||||||||||||||0|0|0|0|
37698|0|0|0|1|27|2009-09-03 09:59:52|2009-09-03 15:59:52|2009-09-03 10:00:19|2009-09-03 16:00:19|26|0|0|0|1|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|4|0|0|0|0|0|0|0|0|0|09999022661251993592|4112000000000|001D05017|4112000000000||5000005150018||4112000000000|001D05017||||||||||||||||||0|0|0|0|
37699|86|0|0|29|243|2009-09-03 09:54:54|2009-09-03 15:54:54|2009-09-03 10:00:23|2009-09-03 16:00:23|214|0|0|24|2|4|4|4|4|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|3|0|0|0|0|0|0|0|0|0|09999020301251993294|40040|001D06020|40040||50132||40040|001D06020||||||||||||||||||0|0|0|0|
37700|30|0|0|52|215|2009-09-03 09:56:18|2009-09-03 15:56:18|2009-09-03 10:00:23|2009-09-03 16:00:23|163|0|0|48|1|4|4|4|4|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|3|0|0|0|0|0|0|0|0|0|09999020971251993378|40040|001D06022|40040||50157||40040|001D06022||||||||||||||||||0|0|0|0|
37701|0|0|0|4|33|2009-09-03 09:59:52|2009-09-03 15:59:52|2009-09-03 10:00:25|2009-09-03 16:00:25|29|0|0|0|1|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999022651251993592|40020|001D05023|40020||50076||40020|001D05023||||||||||||||||||0|0|0|0|
37702|108|0|0|3|194|2009-09-03 09:55:25|2009-09-03 15:55:25|2009-09-03 10:00:27|2009-09-03 16:00:27|191|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020541251993325|40020|001D06006|40020||50000000||40020|001D06006||||||||||||||||||0|0|0|0|
37703|0|0|0|3|28|2009-09-03 10:00:01|2009-09-03 16:00:01|2009-09-03 10:00:29|2009-09-03 16:00:29|25|0|0|0|0|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022751251993601|40010|001D05002|40010||50179||40010|001D05002||||||||||||||||||0|0|0|0|
37704|0|0|0|4|30|2009-09-03 10:00:00|2009-09-03 16:00:00|2009-09-03 10:00:30|2009-09-03 16:00:30|26|0|0|0|1|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022741251993600|40020|001D05024|40020||5000004050004||40020|001D05024||||||||||||||||||0|0|0|0|
37705|0|0|0|3|84|2009-09-03 09:59:07|2009-09-03 15:59:07|2009-09-03 10:00:31|2009-09-03 16:00:31|81|0|0|0|0|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022361251993547|40050|001D07004|40050||50287||40050|001D07004||||||||||||||||||0|0|0|0|
37706|0|262|0|5|300|2009-09-03 09:55:31|2009-09-03 15:55:31|2009-09-03 10:00:31|2009-09-03 16:00:31|33|0|0|0|2|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020591251993331|40010|001D10012|40010||5150003||40010|001D10012||||||||||||||||||0|0|0|0|
37707|0|0|0|3|34|2009-09-03 09:59:57|2009-09-03 15:59:57|2009-09-03 10:00:31|2009-09-03 16:00:31|31|0|0|0|0|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022721251993597|40050|001D07008|40050||50275||40050|001D07008||||||||||||||||||0|0|0|0|
37708|0|0|0|4|31|2009-09-03 10:00:01|2009-09-03 16:00:01|2009-09-03 10:00:32|2009-09-03 16:00:32|27|0|0|0|1|3|3|3|3|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022771251993601|40030|001D06010|40030||52250009||40030|001D06010||||||||||||||||||0|0|0|0|
37709|0|0|0|4|30|2009-09-03 10:00:04|2009-09-03 16:00:04|2009-09-03 10:00:34|2009-09-03 16:00:34|26|0|0|0|1|2|2|2|2|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999022791251993604|40020|001D10021|40020||50146||40020|001D10021||||||||||||||||||0|0|0|0|
37710|0|0|0|5|34|2009-09-03 10:00:01|2009-09-03 16:00:01|2009-09-03 10:00:35|2009-09-03 16:00:35|29|0|0|0|2|6|6|6|6|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022761251993601|40060|001D08004|40060||50315||40060|001D08004||||||||||||||||||0|0|0|0|
37711|99|0|0|4|227|2009-09-03 09:55:12|2009-09-03 15:55:12|2009-09-03 10:00:38|2009-09-03 16:00:38|223|0|0|0|1|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020471251993312|40010|001D10024|40010||50128||40010|001D10024||||||||||||||||||0|0|0|0|
37712|0|0|0|5|185|2009-09-03 09:57:33|2009-09-03 15:57:33|2009-09-03 10:00:38|2009-09-03 16:00:38|180|0|0|0|2|12|12|12|12|-1|-1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021621251993453|40130|002D09013|40130||50451||40130|002D09013||||||||||||||||||0|0|0|0|
37713|0|0|0|5|155|2009-09-03 09:58:06|2009-09-03 15:58:06|2009-09-03 10:00:41|2009-09-03 16:00:41|150|0|0|0|2|11|11|11|11|-1|-1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021891251993486|40120|002D09006|40120||50430||40120|002D09006||||||||||||||||||0|0|0|0|
37714|0|0|0|5|35|2009-09-03 10:00:06|2009-09-03 16:00:06|2009-09-03 10:00:41|2009-09-03 16:00:41|30|0|0|0|2|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022801251993606|40010|001D10009|40010||50021||40010|001D10009||||||||||||||||||0|0|0|0|
37715|0|0|0|3|79|2009-09-03 09:59:23|2009-09-03 15:59:23|2009-09-03 10:00:42|2009-09-03 16:00:42|76|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999022491251993563|40020|001D05021|40020||50072||40020|001D05021||||||||||||||||||0|0|0|0|
37716|0|0|0|3|25|2009-09-03 10:00:20|2009-09-03 16:00:20|2009-09-03 10:00:45|2009-09-03 16:00:45|22|0|0|0|0|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022871251993620|40010|001D10011|40010||50042||40010|001D10011||||||||||||||||||0|0|0|0|
37717|0|3|0|5|51|2009-09-03 09:59:55|2009-09-03 15:59:55|2009-09-03 10:00:46|2009-09-03 16:00:46|18|0|0|2|0|4|4|4|4|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|2|5|1|1|0|0|3|0|0|0|0|0|0|0|0|0|09999022691251993595|40040|001D06024|40040||50156||40040|001D06024||||||||||||||||||0|0|0|0|
37717|0|0|0|2|25|2009-09-03 10:00:21|2009-09-03 16:00:21|2009-09-03 10:00:46|2009-09-03 16:00:46|23|0|0|0|2|2|2|2|2|-1|-1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|2|0|0|2|0|0|0|0|0|0|0|0|0|09999022861251993618|40020||40020|50156|50027||40020#|50156||||||||||||||||||0|0|0|0|
37718|119|0|0|4|200|2009-09-03 09:55:30|2009-09-03 15:55:30|2009-09-03 10:00:49|2009-09-03 16:00:49|196|0|0|0|1|3|3|3|3|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999020571251993330|40030|001D06011|40030||5150009||40030|001D06011||||||||||||||||||0|0|0|0|
37719|0|275|0|3|300|2009-09-03 09:55:50|2009-09-03 15:55:50|2009-09-03 10:00:50|2009-09-03 16:00:50|22|0|0|0|0|10|10|10|10|-1|-1|4|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020711251993350|40110|001D10002|40110||50254||40110|001D10002||||||||||||||||||0|0|0|0|
37720|0|258|0|5|300|2009-09-03 09:55:51|2009-09-03 15:55:51|2009-09-03 10:00:51|2009-09-03 16:00:51|37|0|0|0|2|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020731251993351|40050|001D07011|40050||50296||40050|001D07011||||||||||||||||||0|0|0|0|
37721|0|0|0|4|32|2009-09-03 10:00:20|2009-09-03 16:00:20|2009-09-03 10:00:52|2009-09-03 16:00:52|28|0|0|0|1|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022881251993620|40050|001D07010|40050||50274||40050|001D07010||||||||||||||||||0|0|0|0|
37722|0|0|0|4|28|2009-09-03 10:00:25|2009-09-03 16:00:25|2009-09-03 10:00:53|2009-09-03 16:00:53|24|0|0|0|1|9|9|9|9|-1|-1|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022921251993625|40090|001D09018|40090||50266||40090|001D09018||||||||||||||||||0|0|0|0|
37723|0|0|0|3|24|2009-09-03 10:00:30|2009-09-03 16:00:30|2009-09-03 10:00:54|2009-09-03 16:00:54|21|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022961251993630|40020|001D05024|40020||5000004050001||40020|001D05024||||||||||||||||||0|0|0|0|
37724|0|0|0|5|30|2009-09-03 10:00:25|2009-09-03 16:00:25|2009-09-03 10:00:55|2009-09-03 16:00:55|25|0|0|0|2|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022911251993625|40010|001D05005|40010||50176||40010|001D05005||||||||||||||||||0|0|0|0|
37725|0|0|0|5|32|2009-09-03 10:00:25|2009-09-03 16:00:25|2009-09-03 10:00:57|2009-09-03 16:00:57|27|0|0|0|2|7|7|7|7|-1|-1|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022931251993625|40070|001D09002|40070||50067||40070|001D09002||||||||||||||||||0|0|0|0|
37726|41|0|0|4|195|2009-09-03 09:57:01|2009-09-03 15:57:01|2009-09-03 10:00:57|2009-09-03 16:00:57|191|0|0|0|1|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021351251993421|40010|001D05016|40010||50109||40010|001D05016||||||||||||||||||0|0|0|0|
37727|0|0|0|5|173|2009-09-03 09:58:06|2009-09-03 15:58:06|2009-09-03 10:00:59|2009-09-03 16:00:59|168|0|0|0|2|11|11|11|11|-1|-1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021881251993486|40120|002D09007|40120||50414||40120|002D09007||||||||||||||||||0|0|0|0|
37728|0|0|0|3|75|2009-09-03 09:59:45|2009-09-03 15:59:45|2009-09-03 10:01:00|2009-09-03 16:01:00|72|0|0|0|0|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022621251993585|40050|001D07007|40050||50268||40050|001D07007||||||||||||||||||0|0|0|0|
37729|0|0|0|4|25|2009-09-03 10:00:35|2009-09-03 16:00:35|2009-09-03 10:01:00|2009-09-03 16:01:00|21|0|0|0|1|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|4|0|0|0|0|0|0|0|0|0|09999023021251993635|40010|001D10015|40010||5000005150019||40010|001D10015||||||||||||||||||0|0|0|0|
37730|0|266|0|4|300|2009-09-03 09:56:01|2009-09-03 15:56:01|2009-09-03 10:01:01|2009-09-03 16:01:01|30|0|0|0|1|9|9|9|9|-1|-1|2|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020821251993361|40090|001D09021|40090||50267||40090|001D09021||||||||||||||||||0|0|0|0|
37731|0|0|0|5|32|2009-09-03 10:00:30|2009-09-03 16:00:30|2009-09-03 10:01:02|2009-09-03 16:01:02|27|0|0|0|2|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022951251993630|40010|001D10014|40010||50113||40010|001D10014||||||||||||||||||0|0|0|0|
37732|99|0|0|5|158|2009-09-03 09:56:45|2009-09-03 15:56:45|2009-09-03 10:01:02|2009-09-03 16:01:02|153|0|0|0|2|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999021211251993405|40020|001D05021|40020||50178||40020|001D05021||||||||||||||||||0|0|0|0|
37733|0|0|0|5|34|2009-09-03 10:00:31|2009-09-03 16:00:31|2009-09-03 10:01:05|2009-09-03 16:01:05|29|0|0|0|2|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999022981251993631|40050|001D07012|40050||50273||40050|001D07012||||||||||||||||||0|0|0|0|
37734|0|0|0|5|170|2009-09-03 09:58:15|2009-09-03 15:58:15|2009-09-03 10:01:05|2009-09-03 16:01:05|165|0|0|0|2|12|12|12|12|-1|-1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021981251993495|40130|002D09014|40130||50422||40130|002D09014||||||||||||||||||0|0|0|0|
37735|0|0|0|4|26|2009-09-03 10:00:39|2009-09-03 16:00:39|2009-09-03 10:01:05|2009-09-03 16:01:05|22|0|0|0|1|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023071251993639|40040010|001D05010|40040010||5000005150506||40040010|001D05010||||||||||||||||||0|0|0|0|
37736|46|0|0|4|154|2009-09-03 09:57:45|2009-09-03 15:57:45|2009-09-03 10:01:05|2009-09-03 16:01:05|150|0|0|0|1|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021701251993465|40010|001D10014|40010||50041||40010|001D10014||||||||||||||||||0|0|0|0|
37737|0|0|0|3|33|2009-09-03 10:00:35|2009-09-03 16:00:35|2009-09-03 10:01:08|2009-09-03 16:01:08|30|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999023031251993635|40020|001D06007|40020||50123||40020|001D06007||||||||||||||||||0|0|0|0|
37738|0|0|0|5|32|2009-09-03 10:00:37|2009-09-03 16:00:37|2009-09-03 10:01:09|2009-09-03 16:01:09|27|0|0|0|2|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|2|0|0|0|0|0|0|0|0|0|09999023051251993637|40020|001D05020|40020||50135||40020|001D05020||||||||||||||||||0|0|0|0|
37739|70|0|0|4|245|2009-09-03 09:55:55|2009-09-03 15:55:55|2009-09-03 10:01:10|2009-09-03 16:01:10|241|0|0|0|1|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020771251993355|40020|001D05024|40020||5000004050005||40020|001D05024||||||||||||||||||0|0|0|0|
37740|38|0|0|5|162|2009-09-03 09:57:53|2009-09-03 15:57:53|2009-09-03 10:01:13|2009-09-03 16:01:13|157|0|0|0|2|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021771251993473|40020|001D06007|40020||50357||40020|001D06007||||||||||||||||||0|0|0|0|
37741|0|0|0|4|25|2009-09-03 10:00:49|2009-09-03 16:00:49|2009-09-03 10:01:14|2009-09-03 16:01:14|21|0|0|0|1|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023161251993649|40041101|001D05011|40041101||5000005150507||40041101|001D05011||||||||||||||||||0|0|0|0|
37742|0|0|0|4|31|2009-09-03 10:00:43|2009-09-03 16:00:43|2009-09-03 10:01:14|2009-09-03 16:01:14|27|0|0|0|1|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023121251993643|40010|001D10017|40010||50044||40010|001D10017||||||||||||||||||0|0|0|0|
37743|71|0|0|4|134|2009-09-03 09:57:50|2009-09-03 15:57:50|2009-09-03 10:01:15|2009-09-03 16:01:15|130|0|0|0|1|2|2|2|2|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021751251993470|40020|001D10021|40020||5003050006||40020|001D10021||||||||||||||||||0|0|0|0|
37744|57|0|0|5|233|2009-09-03 09:56:26|2009-09-03 15:56:26|2009-09-03 10:01:16|2009-09-03 16:01:16|228|0|0|0|2|1|1|1|1|-1|-1|4|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021051251993386|40010|001D10015|40010||50100||40010|001D10015||||||||||||||||||0|0|0|0|
37745|0|0|0|3|34|2009-09-03 10:00:43|2009-09-03 16:00:43|2009-09-03 10:01:17|2009-09-03 16:01:17|31|0|0|0|0|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023131251993643|40050|001D07013|40050||50284||40050|001D07013||||||||||||||||||0|0|0|0|
37746|0|0|0|3|34|2009-09-03 10:00:44|2009-09-03 16:00:44|2009-09-03 10:01:18|2009-09-03 16:01:18|31|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023141251993644|40020|001D05019|40020||50359||40020|001D05019||||||||||||||||||0|0|0|0|
37747|86|0|0|4|170|2009-09-03 09:57:02|2009-09-03 15:57:02|2009-09-03 10:01:18|2009-09-03 16:01:18|166|0|0|0|1|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021361251993422|40020|001D05023|40020||50050489||40020|001D05023||||||||||||||||||0|0|0|0|
37748|0|267|0|3|300|2009-09-03 09:56:18|2009-09-03 15:56:18|2009-09-03 10:01:18|2009-09-03 16:01:18|30|0|0|0|0|2|2|2|2|-1|-1|1|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020981251993378|40020|001D06004|40020||50018||40020|001D06004||||||||||||||||||0|0|0|0|
37749|0|266|0|5|300|2009-09-03 09:56:19|2009-09-03 15:56:19|2009-09-03 10:01:19|2009-09-03 16:01:19|29|0|0|0|2|10|10|10|10|-1|-1|4|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999020991251993379|40110|001D10003|40110||50263||40110|001D10003||||||||||||||||||0|0|0|0|
37750|0|0|0|4|28|2009-09-03 10:00:52|2009-09-03 16:00:52|2009-09-03 10:01:20|2009-09-03 16:01:20|24|0|0|0|1|1|1|1|1|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999023181251993652|40010|001D05012|40010||50172||40010|001D05012||||||||||||||||||0|0|0|0|
37751|0|3|0|5|57|2009-09-03 10:00:27|2009-09-03 16:00:27|2009-09-03 10:01:24|2009-09-03 16:01:24|10|0|0|0|2|4|4|4|4|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|2|5|1|1|0|0|3|0|0|0|0|0|0|0|0|0|09999022941251993627|40040|001D06022|40040||50132||40040|001D06022||||||||||||||||||0|0|0|0|
37751|0|0|0|1|39|2009-09-03 10:00:45|2009-09-03 16:00:45|2009-09-03 10:01:24|2009-09-03 16:01:24|38|0|0|0|1|2|2|2|2|-1|-1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|2|5|0|2|0|0|1|0|0|0|0|0|0|0|0|0|09999023091251993642|40020||40020|50132|50015||40020#|50132||||||||||||||||||0|0|0|0|
37752|0|266|0|4|300|2009-09-03 09:56:26|2009-09-03 15:56:26|2009-09-03 10:01:26|2009-09-03 16:01:26|30|0|0|0|1|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|2|5|1|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021061251993386|40050|001D07015|40050||50297||40050|001D07015||||||||||||||||||0|0|0|0|
37753|34|0|0|3|218|2009-09-03 09:57:17|2009-09-03 15:57:17|2009-09-03 10:01:29|2009-09-03 16:01:29|215|0|0|0|0|5|5|5|5|-1|-1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|2|5|0|1|0|0|1|0|0|0|0|0|0|0|0|0|09999021491251993437|40050|001D07019|40050||50281||40050|001D07019||||||||||||||||||0|0|0|0|
